20201212215402,10.0.0.2,53147,10.0.0.1,5001,3,0.0-1.0,133770,1070160
20201212215403,10.0.0.2,53147,10.0.0.1,5001,3,1.0-2.0,130830,1046640
20201212215404,10.0.0.2,53147,10.0.0.1,5001,3,2.0-3.0,130830,1046640
20201212215405,10.0.0.2,53147,10.0.0.1,5001,3,3.0-4.0,130830,1046640
20201212215406,10.0.0.2,53147,10.0.0.1,5001,3,4.0-5.0,130830,1046640
20201212215407,10.0.0.2,53147,10.0.0.1,5001,3,5.0-6.0,130830,1046640
20201212215408,10.0.0.2,53147,10.0.0.1,5001,3,6.0-7.0,132300,1058400
20201212215409,10.0.0.2,53147,10.0.0.1,5001,3,7.0-8.0,130830,1046640
20201212215410,10.0.0.2,53147,10.0.0.1,5001,3,8.0-9.0,130830,1046640
20201212215411,10.0.0.2,53147,10.0.0.1,5001,3,9.0-10.0,130830,1046640
20201212215411,10.0.0.2,53147,10.0.0.1,5001,3,0.0-10.0,1312710,1048572
20201212215442,10.0.0.3,59619,10.0.0.1,5001,3,0.0-1.0,133770,1070160
20201212215443,10.0.0.3,59619,10.0.0.1,5001,3,1.0-2.0,130830,1046640
20201212215444,10.0.0.3,59619,10.0.0.1,5001,3,2.0-3.0,130830,1046640
20201212215445,10.0.0.3,59619,10.0.0.1,5001,3,3.0-4.0,130830,1046640
20201212215446,10.0.0.3,59619,10.0.0.1,5001,3,4.0-5.0,130830,1046640
20201212215447,10.0.0.3,59619,10.0.0.1,5001,3,5.0-6.0,130830,1046640
20201212215448,10.0.0.3,59619,10.0.0.1,5001,3,6.0-7.0,132300,1058400
20201212215449,10.0.0.3,59619,10.0.0.1,5001,3,7.0-8.0,130830,1046640
20201212215450,10.0.0.3,59619,10.0.0.1,5001,3,8.0-9.0,130830,1046640
20201212215451,10.0.0.3,59619,10.0.0.1,5001,3,9.0-10.0,130830,1046640
20201212215451,10.0.0.3,59619,10.0.0.1,5001,3,0.0-10.0,1312710,1048569
20201212215522,10.0.0.4,47578,10.0.0.1,5001,3,0.0-1.0,133770,1070160
20201212215523,10.0.0.4,47578,10.0.0.1,5001,3,1.0-2.0,130830,1046640
20201212215524,10.0.0.4,47578,10.0.0.1,5001,3,2.0-3.0,130830,1046640
20201212215525,10.0.0.4,47578,10.0.0.1,5001,3,3.0-4.0,130830,1046640
20201212215526,10.0.0.4,47578,10.0.0.1,5001,3,4.0-5.0,130830,1046640
20201212215527,10.0.0.4,47578,10.0.0.1,5001,3,5.0-6.0,130830,1046640
20201212215528,10.0.0.4,47578,10.0.0.1,5001,3,6.0-7.0,132300,1058400
20201212215529,10.0.0.4,47578,10.0.0.1,5001,3,7.0-8.0,130830,1046640
20201212215530,10.0.0.4,47578,10.0.0.1,5001,3,8.0-9.0,130830,1046640
20201212215531,10.0.0.4,47578,10.0.0.1,5001,3,9.0-10.0,130830,1046640
20201212215531,10.0.0.4,47578,10.0.0.1,5001,3,0.0-10.0,1312710,1048560
20201212215602,10.0.0.5,52510,10.0.0.1,5001,3,0.0-1.0,133770,1070160
20201212215603,10.0.0.5,52510,10.0.0.1,5001,3,1.0-2.0,130830,1046640
20201212215604,10.0.0.5,52510,10.0.0.1,5001,3,2.0-3.0,130830,1046640
20201212215605,10.0.0.5,52510,10.0.0.1,5001,3,3.0-4.0,130830,1046640
20201212215606,10.0.0.5,52510,10.0.0.1,5001,3,4.0-5.0,130830,1046640
20201212215607,10.0.0.5,52510,10.0.0.1,5001,3,5.0-6.0,130830,1046640
20201212215608,10.0.0.5,52510,10.0.0.1,5001,3,6.0-7.0,132300,1058400
20201212215609,10.0.0.5,52510,10.0.0.1,5001,3,7.0-8.0,130830,1046640
20201212215610,10.0.0.5,52510,10.0.0.1,5001,3,8.0-9.0,130830,1046640
20201212215611,10.0.0.5,52510,10.0.0.1,5001,3,9.0-10.0,130830,1046640
20201212215611,10.0.0.5,52510,10.0.0.1,5001,3,0.0-10.0,1312710,1048567
20201212215642,10.0.0.6,48549,10.0.0.1,5001,3,0.0-1.0,133770,1070160
20201212215643,10.0.0.6,48549,10.0.0.1,5001,3,1.0-2.0,130830,1046640
20201212215644,10.0.0.6,48549,10.0.0.1,5001,3,2.0-3.0,130830,1046640
20201212215645,10.0.0.6,48549,10.0.0.1,5001,3,3.0-4.0,130830,1046640
20201212215646,10.0.0.6,48549,10.0.0.1,5001,3,4.0-5.0,130830,1046640
20201212215647,10.0.0.6,48549,10.0.0.1,5001,3,5.0-6.0,130830,1046640
20201212215648,10.0.0.6,48549,10.0.0.1,5001,3,6.0-7.0,132300,1058400
20201212215649,10.0.0.6,48549,10.0.0.1,5001,3,7.0-8.0,130830,1046640
20201212215650,10.0.0.6,48549,10.0.0.1,5001,3,8.0-9.0,130830,1046640
20201212215651,10.0.0.6,48549,10.0.0.1,5001,3,9.0-10.0,130830,1046640
20201212215651,10.0.0.6,48549,10.0.0.1,5001,3,0.0-10.0,1312710,1048569
20201212215722,10.0.0.7,60623,10.0.0.1,5001,3,0.0-1.0,133770,1070160
20201212215723,10.0.0.7,60623,10.0.0.1,5001,3,1.0-2.0,130830,1046640
20201212215724,10.0.0.7,60623,10.0.0.1,5001,3,2.0-3.0,130830,1046640
20201212215725,10.0.0.7,60623,10.0.0.1,5001,3,3.0-4.0,130830,1046640
20201212215726,10.0.0.7,60623,10.0.0.1,5001,3,4.0-5.0,130830,1046640
20201212215727,10.0.0.7,60623,10.0.0.1,5001,3,5.0-6.0,130830,1046640
20201212215728,10.0.0.7,60623,10.0.0.1,5001,3,6.0-7.0,132300,1058400
20201212215729,10.0.0.7,60623,10.0.0.1,5001,3,7.0-8.0,130830,1046640
20201212215730,10.0.0.7,60623,10.0.0.1,5001,3,8.0-9.0,130830,1046640
20201212215731,10.0.0.7,60623,10.0.0.1,5001,3,9.0-10.0,130830,1046640
20201212215731,10.0.0.7,60623,10.0.0.1,5001,3,0.0-10.0,1312710,1048557
20201212215802,10.0.0.8,38625,10.0.0.1,5001,3,0.0-1.0,133770,1070160
20201212215803,10.0.0.8,38625,10.0.0.1,5001,3,1.0-2.0,130830,1046640
20201212215804,10.0.0.8,38625,10.0.0.1,5001,3,2.0-3.0,130830,1046640
20201212215805,10.0.0.8,38625,10.0.0.1,5001,3,3.0-4.0,130830,1046640
20201212215806,10.0.0.8,38625,10.0.0.1,5001,3,4.0-5.0,130830,1046640
20201212215807,10.0.0.8,38625,10.0.0.1,5001,3,5.0-6.0,130830,1046640
20201212215808,10.0.0.8,38625,10.0.0.1,5001,3,6.0-7.0,132300,1058400
20201212215809,10.0.0.8,38625,10.0.0.1,5001,3,7.0-8.0,130830,1046640
20201212215810,10.0.0.8,38625,10.0.0.1,5001,3,8.0-9.0,130830,1046640
20201212215811,10.0.0.8,38625,10.0.0.1,5001,3,9.0-10.0,130830,1046640
