20201217230745,10.0.0.1,5001,10.0.0.16,52608,4,0.0-4.3,5546310,10303395,0.001,4732,8505,55.638,113
20201217230753,10.0.0.1,5001,10.0.0.17,58928,5,0.0-7.3,10755990,11789114,0.004,1188,8505,13.968,1114
20201217230801,10.0.0.1,5001,10.0.0.18,48862,6,0.0-8.7,11674740,10754655,0.002,563,8505,6.620,560
20201217230818,10.0.0.1,5001,10.0.0.20,45917,4,0.0-0.0,74970,24428152,44.164,8454,8505,99.400,37
20201217230818,10.0.0.1,5001,10.0.0.20,45917,5,0.0-0.0,36750,31756318,2.558,8479,8504,99.706,11
20201217230825,10.0.0.1,5001,10.0.0.21,39582,4,0.0-7.3,9303630,10245769,0.001,2176,8505,25.585,153
20201217230849,10.0.0.1,5001,10.0.0.24,34922,6,0.0-5.7,7269150,10259147,0.001,3560,8505,41.858,125
20201217230953,10.0.0.1,5001,10.0.0.32,39276,4,0.0-4.3,5699190,10720667,0.002,4628,8505,54.415,265
20201217231113,10.0.0.1,5001,10.0.0.42,39818,5,0.0-2.8,3679410,10529416,0.002,6002,8505,70.570,130
20201217231121,10.0.0.1,5001,10.0.0.43,32814,4,0.0-9.9,12502350,10065212,0.001,0,8505,0.000,57
20201217231249,10.0.0.1,5001,10.0.0.54,34972,6,0.0-9.6,12370050,10267662,0.000,90,8505,1.058,225
20201217231257,10.0.0.1,5001,10.0.0.55,59231,4,0.0-9.0,11360160,10133780,0.001,777,8505,9.136,105
20201217231305,10.0.0.1,5001,10.0.0.56,35688,4,0.0-2.8,3717630,10616271,0.001,5976,8505,70.265,151
20201217231313,10.0.0.1,5001,10.0.0.57,32923,6,0.0-9.5,12348000,10399674,0.001,105,8505,1.235,326
20201217231321,10.0.0.1,5001,10.0.0.58,55543,7,0.0-9.8,12378870,10135482,0.001,84,8505,0.988,116
20201217231329,10.0.0.1,5001,10.0.0.59,40238,6,0.0-6.0,7688100,10218046,0.002,3275,8505,38.507,108
20201217231337,10.0.0.1,5001,10.0.0.60,59784,7,0.0-9.9,12502350,10133746,0.001,0,8505,0.000,114
20201218000044,10.0.0.1,5001,10.0.1.157,60934,36,0.0-0.2,398370,18181278,9.941,8234,8505,96.814,126
20201218000751,10.0.0.1,5001,10.0.1.210,57024,41,0.0-5.9,2626890,3560595,231.586,6713,8500,78.976,20
20201218000756,10.0.0.1,5001,10.0.1.211,50562,42,0.0-6.0,8733270,11563479,0.004,2564,8505,30.147,477
20201218011600,10.0.0.1,5001,10.0.3.209,33051,90,0.0-0.1,66150,7704178,29.536,8459,8504,99.471,33
20201218011600,10.0.0.1,5001,10.0.3.209,33051,92,0.0-0.0,10290,105268542,4.111,8496,8503,99.918,3
20201218011600,10.0.0.1,5001,10.0.3.209,33051,90,0.0-0.0,10290,351794871,4.894,8498,8505,99.918,3
20201218011608,10.0.0.1,5001,10.0.3.210,49765,91,0.0-7.6,9690240,10220536,0.001,1913,8505,22.493,142
20201218011616,10.0.0.1,5001,10.0.3.211,47860,92,0.0-9.9,12502350,10056638,0.001,0,8505,0.000,52
20201218011624,10.0.0.1,5001,10.0.3.212,53431,90,0.0-9.9,12490590,10130548,0.001,8,8505,0.094,113
20201218011640,10.0.0.1,5001,10.0.3.214,49940,91,0.0-3.9,5052390,10329453,0.005,5068,8505,59.588,113
20201218011648,10.0.0.1,5001,10.0.3.215,45525,90,0.0-10.0,12502350,10045895,0.001,0,8505,0.000,35
20201218011656,10.0.0.1,5001,10.0.3.216,60426,92,0.0-5.7,7341180,10323637,0.001,3511,8505,41.282,159
20201218011704,10.0.0.1,5001,10.0.3.217,45572,91,0.0-2.2,2867970,10617367,0.002,6554,8505,77.061,113
20201218011715,10.0.0.1,5001,10.0.3.218,55376,91,0.0-0.2,392490,16147034,38.353,8238,8505,96.861,83
20201218011715,10.0.0.1,5001,10.0.3.218,55376,93,0.0-0.0,8820,45818181,32.201,8493,8499,99.929,0
20201218011720,10.0.0.1,5001,10.0.3.219,47813,92,0.0-8.5,10826550,10197613,0.001,1140,8505,13.404,147
20201218011736,10.0.0.1,5001,10.0.3.221,39825,93,0.0-4.7,6028470,10321456,0.003,4404,8505,51.781,123
