20201217130900,10.0.0.2,41834,10.0.0.1,5001,3,0.0-1.0,1252440,10019520
20201217130901,10.0.0.2,41834,10.0.0.1,5001,3,1.0-2.0,1249500,9996000
20201217130902,10.0.0.2,41834,10.0.0.1,5001,3,2.0-3.0,1249500,9996000
20201217130903,10.0.0.2,41834,10.0.0.1,5001,3,3.0-4.0,1250970,10007760
20201217130904,10.0.0.2,41834,10.0.0.1,5001,3,4.0-5.0,1249500,9996000
20201217130905,10.0.0.2,41834,10.0.0.1,5001,3,5.0-6.0,1249500,9996000
20201217130906,10.0.0.2,41834,10.0.0.1,5001,3,6.0-7.0,1250970,10007760
20201217130907,10.0.0.2,41834,10.0.0.1,5001,3,7.0-8.0,1249500,9996000
20201217130908,10.0.0.2,41834,10.0.0.1,5001,3,8.0-9.0,1249500,9996000
20201217130908,10.0.0.3,40222,10.0.0.1,5001,3,0.0-1.0,1252440,10019520
20201217130909,10.0.0.3,40222,10.0.0.1,5001,3,1.0-2.0,1248030,9984240
20201217130909,10.0.0.2,41834,10.0.0.1,5001,3,0.0-10.0,12500880,9999826
20201217130909,10.0.0.1,5001,10.0.0.2,41834,3,0.0-10.0,12500880,10009927,0.009,0,8504,0.000,9
20201217130910,10.0.0.3,40222,10.0.0.1,5001,3,2.0-3.0,1250970,10007760
20201217130911,10.0.0.3,40222,10.0.0.1,5001,3,3.0-4.0,1250970,10007760
20201217130912,10.0.0.3,40222,10.0.0.1,5001,3,4.0-5.0,1249500,9996000
20201217130913,10.0.0.3,40222,10.0.0.1,5001,3,5.0-6.0,1249500,9996000
20201217130914,10.0.0.3,40222,10.0.0.1,5001,3,6.0-7.0,1250970,10007760
20201217130915,10.0.0.3,40222,10.0.0.1,5001,3,7.0-8.0,1249500,9996000
20201217130916,10.0.0.3,40222,10.0.0.1,5001,3,8.0-9.0,1249500,9996000
20201217130916,10.0.0.4,48263,10.0.0.1,5001,3,0.0-1.0,1252440,10019520
20201217130917,10.0.0.4,48263,10.0.0.1,5001,3,1.0-2.0,1249500,9996000
20201217130917,10.0.0.3,40222,10.0.0.1,5001,3,0.0-10.0,12500880,9999866
20201217130917,10.0.0.1,5001,10.0.0.3,40222,3,0.0-10.0,12500880,10012793,0.004,0,8504,0.000,10
20201217130918,10.0.0.4,48263,10.0.0.1,5001,3,2.0-3.0,1249500,9996000
20201217130919,10.0.0.4,48263,10.0.0.1,5001,3,3.0-4.0,1250970,10007760
20201217130920,10.0.0.4,48263,10.0.0.1,5001,3,4.0-5.0,1249500,9996000
20201217130921,10.0.0.4,48263,10.0.0.1,5001,3,5.0-6.0,1249500,9996000
20201217130922,10.0.0.4,48263,10.0.0.1,5001,3,6.0-7.0,1250970,10007760
20201217130923,10.0.0.4,48263,10.0.0.1,5001,3,7.0-8.0,1249500,9996000
20201217130924,10.0.0.4,48263,10.0.0.1,5001,3,8.0-9.0,1249500,9996000
20201217130924,10.0.0.5,39174,10.0.0.1,5001,3,0.0-1.0,1252440,10019520
20201217130925,10.0.0.5,39174,10.0.0.1,5001,3,1.0-2.0,1249500,9996000
20201217130925,10.0.0.4,48263,10.0.0.1,5001,3,0.0-10.0,12500880,9999828
20201217130925,10.0.0.1,5001,10.0.0.4,48263,3,0.0-10.0,12500880,10016855,0.003,0,8504,0.000,17
20201217130926,10.0.0.5,39174,10.0.0.1,5001,3,2.0-3.0,1249500,9996000
20201217130927,10.0.0.5,39174,10.0.0.1,5001,3,3.0-4.0,1250970,10007760
20201217130928,10.0.0.5,39174,10.0.0.1,5001,3,4.0-5.0,1249500,9996000
20201217130929,10.0.0.5,39174,10.0.0.1,5001,3,5.0-6.0,1249500,9996000
20201217130930,10.0.0.5,39174,10.0.0.1,5001,3,6.0-7.0,1250970,10007760
20201217130931,10.0.0.5,39174,10.0.0.1,5001,3,7.0-8.0,1249500,9996000
20201217130932,10.0.0.5,39174,10.0.0.1,5001,3,8.0-9.0,1249500,9996000
20201217130932,10.0.0.6,47635,10.0.0.1,5001,3,0.0-1.0,1252440,10019520
20201217130933,10.0.0.6,47635,10.0.0.1,5001,3,1.0-2.0,1249500,9996000
20201217130933,10.0.0.5,39174,10.0.0.1,5001,3,0.0-10.0,12500880,9999915
20201217130933,10.0.0.1,5001,10.0.0.5,39174,3,0.0-10.0,12500880,10015612,0.006,0,8504,0.000,13
20201217130934,10.0.0.6,47635,10.0.0.1,5001,3,2.0-3.0,1249500,9996000
20201217130935,10.0.0.6,47635,10.0.0.1,5001,3,3.0-4.0,1250970,10007760
20201217130936,10.0.0.6,47635,10.0.0.1,5001,3,4.0-5.0,1249500,9996000
20201217130937,10.0.0.6,47635,10.0.0.1,5001,3,5.0-6.0,1249500,9996000
20201217130938,10.0.0.6,47635,10.0.0.1,5001,3,6.0-7.0,1250970,10007760
20201217130939,10.0.0.6,47635,10.0.0.1,5001,3,7.0-8.0,1249500,9996000
20201217130940,10.0.0.6,47635,10.0.0.1,5001,3,8.0-9.0,1249500,9996000
20201217130940,10.0.0.7,47033,10.0.0.1,5001,3,0.0-1.0,1252440,10019520
20201217130941,10.0.0.7,47033,10.0.0.1,5001,3,1.0-2.0,1249500,9996000
20201217130941,10.0.0.6,47635,10.0.0.1,5001,3,0.0-10.0,12500880,9999952
20201217130941,10.0.0.1,5001,10.0.0.6,47635,3,0.0-10.0,12500880,10014912,0.010,0,8504,0.000,12
20201217130942,10.0.0.7,47033,10.0.0.1,5001,3,2.0-3.0,1249500,9996000
20201217130943,10.0.0.7,47033,10.0.0.1,5001,3,3.0-4.0,1250970,10007760
20201217130944,10.0.0.7,47033,10.0.0.1,5001,3,4.0-5.0,1249500,9996000
20201217130945,10.0.0.7,47033,10.0.0.1,5001,3,5.0-6.0,1249500,9996000
20201217130946,10.0.0.7,47033,10.0.0.1,5001,3,6.0-7.0,1250970,10007760
20201217130947,10.0.0.7,47033,10.0.0.1,5001,3,7.0-8.0,1249500,9996000
20201217130948,10.0.0.7,47033,10.0.0.1,5001,3,8.0-9.0,1249500,9996000
20201217130948,10.0.0.8,45020,10.0.0.1,5001,3,0.0-1.0,1250970,10007760
20201217130949,10.0.0.8,45020,10.0.0.1,5001,3,1.0-2.0,1250970,10007760
20201217130949,10.0.0.7,47033,10.0.0.1,5001,3,0.0-10.0,12500880,9999925
20201217130949,10.0.0.1,5001,10.0.0.7,47033,3,0.0-10.0,12500880,10024937,0.010,0,8504,0.000,21
20201217130950,10.0.0.8,45020,10.0.0.1,5001,3,2.0-3.0,1250970,10007760
20201217130951,10.0.0.8,45020,10.0.0.1,5001,3,3.0-4.0,1249500,9996000
20201217130952,10.0.0.8,45020,10.0.0.1,5001,3,4.0-5.0,1249500,9996000
20201217130953,10.0.0.8,45020,10.0.0.1,5001,3,5.0-6.0,1249500,9996000
20201217130954,10.0.0.8,45020,10.0.0.1,5001,3,6.0-7.0,1250970,10007760
20201217130955,10.0.0.8,45020,10.0.0.1,5001,3,7.0-8.0,1249500,9996000
20201217130956,10.0.0.9,47957,10.0.0.1,5001,3,0.0-1.0,1252440,10019520
20201217130956,10.0.0.8,45020,10.0.0.1,5001,3,8.0-9.0,1250970,10007760
20201217130957,10.0.0.9,47957,10.0.0.1,5001,3,1.0-2.0,1249500,9996000
20201217130957,10.0.0.8,45020,10.0.0.1,5001,3,0.0-10.0,12500880,9999893
20201217130957,10.0.0.1,5001,10.0.0.8,45020,3,0.0-10.0,12500880,10017119,0.005,0,8504,0.000,11
20201217130958,10.0.0.9,47957,10.0.0.1,5001,3,2.0-3.0,1249500,9996000
20201217130959,10.0.0.9,47957,10.0.0.1,5001,3,3.0-4.0,1250970,10007760
20201217131000,10.0.0.9,47957,10.0.0.1,5001,3,4.0-5.0,1249500,9996000
20201217131001,10.0.0.9,47957,10.0.0.1,5001,3,5.0-6.0,1249500,9996000
20201217131002,10.0.0.9,47957,10.0.0.1,5001,3,6.0-7.0,1250970,10007760
20201217131003,10.0.0.9,47957,10.0.0.1,5001,3,7.0-8.0,1249500,9996000
20201217131004,10.0.0.9,47957,10.0.0.1,5001,3,8.0-9.0,1249500,9996000
20201217131004,10.0.0.10,44406,10.0.0.1,5001,3,0.0-1.0,1252440,10019520
20201217131005,10.0.0.10,44406,10.0.0.1,5001,3,1.0-2.0,1249500,9996000
20201217131005,10.0.0.9,47957,10.0.0.1,5001,3,0.0-10.0,12500880,9999838
20201217131005,10.0.0.1,5001,10.0.0.9,47957,3,0.0-10.0,12500880,10010096,0.000,0,8504,0.000,9
20201217131006,10.0.0.10,44406,10.0.0.1,5001,3,2.0-3.0,1249500,9996000
20201217131007,10.0.0.10,44406,10.0.0.1,5001,3,3.0-4.0,1250970,10007760
20201217131008,10.0.0.10,44406,10.0.0.1,5001,3,4.0-5.0,1249500,9996000
20201217131009,10.0.0.10,44406,10.0.0.1,5001,3,5.0-6.0,1249500,9996000
20201217131010,10.0.0.10,44406,10.0.0.1,5001,3,6.0-7.0,1250970,10007760
20201217131011,10.0.0.10,44406,10.0.0.1,5001,3,7.0-8.0,1249500,9996000
20201217131012,10.0.0.10,44406,10.0.0.1,5001,3,8.0-9.0,1249500,9996000
20201217131012,10.0.0.11,60127,10.0.0.1,5001,3,0.0-1.0,1252440,10019520
20201217131013,10.0.0.11,60127,10.0.0.1,5001,3,1.0-2.0,1249500,9996000
20201217131013,10.0.0.10,44406,10.0.0.1,5001,3,0.0-10.0,12500880,9999908
20201217131013,10.0.0.1,5001,10.0.0.10,44406,3,0.0-10.0,12500880,10007811,0.008,0,8504,0.000,2
20201217131014,10.0.0.11,60127,10.0.0.1,5001,3,2.0-3.0,1249500,9996000
20201217131015,10.0.0.11,60127,10.0.0.1,5001,3,3.0-4.0,1250970,10007760
20201217131016,10.0.0.11,60127,10.0.0.1,5001,3,4.0-5.0,1249500,9996000
20201217131017,10.0.0.11,60127,10.0.0.1,5001,3,5.0-6.0,1249500,9996000
20201217131018,10.0.0.11,60127,10.0.0.1,5001,3,6.0-7.0,1250970,10007760
20201217131019,10.0.0.11,60127,10.0.0.1,5001,3,7.0-8.0,1249500,9996000
20201217131020,10.0.0.12,39750,10.0.0.1,5001,3,0.0-1.0,1252440,10019520
20201217131020,10.0.0.11,60127,10.0.0.1,5001,3,8.0-9.0,1249500,9996000
20201217131021,10.0.0.12,39750,10.0.0.1,5001,3,1.0-2.0,1245090,9960720
20201217131021,10.0.0.11,60127,10.0.0.1,5001,3,0.0-10.0,12500880,9999816
20201217131021,10.0.0.1,5001,10.0.0.11,60127,3,0.0-10.0,12500880,10015059,0.019,0,8504,0.000,14
20201217131022,10.0.0.12,39750,10.0.0.1,5001,3,2.0-3.0,1255380,10043040
20201217131023,10.0.0.12,39750,10.0.0.1,5001,3,3.0-4.0,1249500,9996000
20201217131024,10.0.0.12,39750,10.0.0.1,5001,3,4.0-5.0,1249500,9996000
20201217131025,10.0.0.12,39750,10.0.0.1,5001,3,5.0-6.0,1249500,9996000
20201217131026,10.0.0.12,39750,10.0.0.1,5001,3,6.0-7.0,1250970,10007760
20201217131027,10.0.0.12,39750,10.0.0.1,5001,3,7.0-8.0,1249500,9996000
20201217131028,10.0.0.12,39750,10.0.0.1,5001,3,8.0-9.0,1249500,9996000
20201217131028,10.0.0.13,47054,10.0.0.1,5001,3,0.0-1.0,1252440,10019520
20201217131029,10.0.0.13,47054,10.0.0.1,5001,3,1.0-2.0,1249500,9996000
20201217131029,10.0.0.12,39750,10.0.0.1,5001,3,0.0-10.0,12500880,9999918
20201217131029,10.0.0.1,5001,10.0.0.12,39750,3,0.0-10.0,12500880,10006687,0.002,0,8504,0.000,7
20201217131030,10.0.0.13,47054,10.0.0.1,5001,3,2.0-3.0,1249500,9996000
20201217131031,10.0.0.13,47054,10.0.0.1,5001,3,3.0-4.0,1250970,10007760
20201217131032,10.0.0.13,47054,10.0.0.1,5001,3,4.0-5.0,1249500,9996000
20201217131033,10.0.0.13,47054,10.0.0.1,5001,3,5.0-6.0,1249500,9996000
20201217131034,10.0.0.13,47054,10.0.0.1,5001,3,6.0-7.0,1250970,10007760
20201217131035,10.0.0.13,47054,10.0.0.1,5001,3,7.0-8.0,1249500,9996000
20201217131036,10.0.0.13,47054,10.0.0.1,5001,3,8.0-9.0,1249500,9996000
20201217131036,10.0.0.14,33709,10.0.0.1,5001,3,0.0-1.0,1252440,10019520
20201217131037,10.0.0.14,33709,10.0.0.1,5001,3,1.0-2.0,1249500,9996000
20201217131037,10.0.0.13,47054,10.0.0.1,5001,3,0.0-10.0,12500880,9999891
20201217131037,10.0.0.1,5001,10.0.0.13,47054,3,0.0-10.0,12500880,10006963,0.011,0,8504,0.000,6
20201217131038,10.0.0.14,33709,10.0.0.1,5001,3,2.0-3.0,1250970,10007760
20201217131039,10.0.0.14,33709,10.0.0.1,5001,3,3.0-4.0,1249500,9996000
20201217131040,10.0.0.14,33709,10.0.0.1,5001,3,4.0-5.0,1249500,9996000
20201217131041,10.0.0.14,33709,10.0.0.1,5001,3,5.0-6.0,1250970,10007760
20201217131042,10.0.0.14,33709,10.0.0.1,5001,3,6.0-7.0,1249500,9996000
20201217131043,10.0.0.14,33709,10.0.0.1,5001,3,7.0-8.0,1249500,9996000
20201217131044,10.0.0.14,33709,10.0.0.1,5001,3,8.0-9.0,1250970,10007760
20201217131044,10.0.0.15,40908,10.0.0.1,5001,3,0.0-1.0,1252440,10019520
20201217131045,10.0.0.14,33709,10.0.0.1,5001,3,0.0-10.0,12500880,9999863
20201217131045,10.0.0.1,5001,10.0.0.14,33709,3,0.0-10.0,12500880,10008900,0.008,0,8504,0.000,11
20201217131045,10.0.0.15,40908,10.0.0.1,5001,3,1.0-2.0,1249500,9996000
20201217131046,10.0.0.15,40908,10.0.0.1,5001,3,2.0-3.0,1249500,9996000
20201217131047,10.0.0.15,40908,10.0.0.1,5001,3,3.0-4.0,1250970,10007760
20201217131048,10.0.0.15,40908,10.0.0.1,5001,3,4.0-5.0,1249500,9996000
20201217131049,10.0.0.15,40908,10.0.0.1,5001,3,5.0-6.0,1249500,9996000
20201217131050,10.0.0.15,40908,10.0.0.1,5001,3,6.0-7.0,1250970,10007760
20201217131051,10.0.0.15,40908,10.0.0.1,5001,3,7.0-8.0,1249500,9996000
20201217131052,10.0.0.15,40908,10.0.0.1,5001,3,8.0-9.0,1249500,9996000
20201217131052,10.0.0.16,45081,10.0.0.1,5001,3,0.0-1.0,1252440,10019520
20201217131053,10.0.0.16,45081,10.0.0.1,5001,3,1.0-2.0,1249500,9996000
20201217131053,10.0.0.15,40908,10.0.0.1,5001,3,0.0-10.0,12500880,9999713
20201217131053,10.0.0.1,5001,10.0.0.15,40908,3,0.0-10.0,12500880,10016281,0.007,0,8504,0.000,13
20201217131054,10.0.0.16,45081,10.0.0.1,5001,3,2.0-3.0,1248030,9984240
20201217131055,10.0.0.16,45081,10.0.0.1,5001,3,3.0-4.0,1252440,10019520
20201217131056,10.0.0.16,45081,10.0.0.1,5001,3,4.0-5.0,1249500,9996000
20201217131057,10.0.0.16,45081,10.0.0.1,5001,3,5.0-6.0,1249500,9996000
20201217131058,10.0.0.16,45081,10.0.0.1,5001,3,6.0-7.0,1250970,10007760
20201217131059,10.0.0.16,45081,10.0.0.1,5001,3,7.0-8.0,1249500,9996000
20201217131100,10.0.0.16,45081,10.0.0.1,5001,3,8.0-9.0,1249500,9996000
20201217131100,10.0.0.17,54697,10.0.0.1,5001,3,0.0-1.0,1252440,10019520
20201217131101,10.0.0.16,45081,10.0.0.1,5001,3,0.0-10.0,12500880,9999906
20201217131101,10.0.0.1,5001,10.0.0.16,45081,3,0.0-10.0,12500880,10013510,0.003,0,8504,0.000,17
20201217131101,10.0.0.17,54697,10.0.0.1,5001,3,1.0-2.0,1249500,9996000
20201217131102,10.0.0.17,54697,10.0.0.1,5001,3,2.0-3.0,1249500,9996000
20201217131103,10.0.0.17,54697,10.0.0.1,5001,3,3.0-4.0,1249500,9996000
20201217131104,10.0.0.17,54697,10.0.0.1,5001,3,4.0-5.0,1250970,10007760
20201217131105,10.0.0.17,54697,10.0.0.1,5001,3,5.0-6.0,1249500,9996000
20201217131106,10.0.0.17,54697,10.0.0.1,5001,3,6.0-7.0,1250970,10007760
20201217131107,10.0.0.17,54697,10.0.0.1,5001,3,7.0-8.0,1249500,9996000
20201217131108,10.0.0.17,54697,10.0.0.1,5001,3,8.0-9.0,1248030,9984240
20201217131108,10.0.0.18,53551,10.0.0.1,5001,3,0.0-1.0,1252440,10019520
20201217131109,10.0.0.18,53551,10.0.0.1,5001,3,1.0-2.0,1249500,9996000
20201217131109,10.0.0.17,54697,10.0.0.1,5001,3,0.0-10.0,12500880,9999863
