20201217140844,10.0.0.1,5001,10.0.0.2,35489,3,0.0-10.0,1226595930,982314559,0.001,15907,850326,1.871,1190
20201217140852,10.0.0.1,5001,10.0.0.3,38240,4,0.0-10.0,1223364870,979901290,0.001,16637,848858,1.960,1109
20201217140900,10.0.0.1,5001,10.0.0.4,47132,5,0.0-10.0,1131772110,906485800,0.002,37909,807822,4.693,751
20201217140908,10.0.0.1,5001,10.0.0.5,38053,3,0.0-10.0,1215795840,975096157,0.002,16028,843100,1.901,1958
20201217140916,10.0.0.1,5001,10.0.0.6,47327,4,0.0-10.0,1226910510,982474530,0.002,13696,848329,1.614,987
20201217140924,10.0.0.1,5001,10.0.0.7,53697,5,0.0-10.0,1233379980,988219022,0.002,11295,850329,1.328,875
20201217140932,10.0.0.1,5001,10.0.0.8,54774,3,0.0-10.0,1221193680,977463224,0.008,16941,847685,1.999,639
20201217140940,10.0.0.1,5001,10.0.0.9,58672,4,0.0-10.0,1234065000,988211751,0.001,10525,850025,1.238,982
20201217140948,10.0.0.1,5001,10.0.0.10,41957,5,0.0-10.0,1231914390,985927164,0.001,8472,846509,1.001,391
20201217140956,10.0.0.1,5001,10.0.0.11,46396,3,0.0-10.0,1226185800,981880247,0.000,15554,849694,1.831,509
20201217141004,10.0.0.1,5001,10.0.0.12,52581,4,0.0-10.0,1210786080,969602053,0.001,21589,845253,2.554,770
20201217141012,10.0.0.1,5001,10.0.0.13,36867,5,0.0-10.0,1189768020,952906637,0.001,40657,850023,4.783,970
20201217141020,10.0.0.1,5001,10.0.0.14,47943,3,0.0-10.0,1196502090,957582598,0.003,36394,850341,4.280,191
20201217141028,10.0.0.1,5001,10.0.0.15,59691,4,0.0-10.0,1215335730,973368782,0.001,20678,847437,2.440,589
20201217141036,10.0.0.1,5001,10.0.0.16,39933,5,0.0-10.0,1209389580,968234741,0.001,20621,843335,2.445,720
20201217141044,10.0.0.1,5001,10.0.0.17,47594,3,0.0-10.0,1202767230,964171437,0.001,32128,850337,3.778,833
20201217141052,10.0.0.1,5001,10.0.0.18,55385,4,0.0-10.0,1221034920,977757783,0.001,19703,850339,2.317,900
20201217141100,10.0.0.1,5001,10.0.0.19,47764,5,0.0-10.0,1202108670,962606321,0.001,23639,841400,2.809,391
20201217141108,10.0.0.1,5001,10.0.0.20,52306,3,0.0-10.0,1204473900,964439882,0.001,30807,850177,3.624,691
20201217141116,10.0.0.1,5001,10.0.0.21,43810,4,0.0-10.0,1185894570,950450513,0.000,43596,850327,5.127,1650
20201217141124,10.0.0.1,5001,10.0.0.22,47563,5,0.0-10.0,1208998560,969435140,0.002,27889,850337,3.280,2407
20201217141132,10.0.0.1,5001,10.0.0.23,45992,3,0.0-10.0,1228912650,984566208,0.002,14339,850334,1.686,1360
20201217141140,10.0.0.1,5001,10.0.0.24,46471,4,0.0-10.0,1216554360,974383126,0.001,21533,849121,2.536,1118
20201217141148,10.0.0.1,5001,10.0.0.25,38890,5,0.0-10.0,1226163750,982243965,0.002,13921,848046,1.642,1353
20201217141156,10.0.0.1,5001,10.0.0.26,56857,3,0.0-10.0,1222604880,980023664,0.002,18441,850145,2.169,779
20201217141204,10.0.0.1,5001,10.0.0.27,34294,4,0.0-10.0,1230576690,985915972,0.001,11256,848383,1.327,675
20201217141212,10.0.0.1,5001,10.0.0.28,32947,5,0.0-10.0,1218280140,975565435,0.001,20919,849681,2.462,850
20201217141220,10.0.0.1,5001,10.0.0.29,50887,3,0.0-10.0,1216069260,974170635,0.001,22307,849565,2.626,1148
20201217141228,10.0.0.1,5001,10.0.0.30,36415,4,0.0-10.0,1223548620,979621809,0.004,17190,849536,2.023,597
20201217141236,10.0.0.1,5001,10.0.0.31,48543,5,0.0-10.0,1217414310,974433086,0.001,18793,846966,2.219,733
