20201217130909,10.0.0.1,5001,10.0.0.2,41834,3,0.0-10.0,12500880,10009926,0.010,0,8504,0.000,9
20201217130917,10.0.0.1,5001,10.0.0.3,40222,4,0.0-10.0,12500880,10012792,0.004,0,8504,0.000,10
20201217130925,10.0.0.1,5001,10.0.0.4,48263,5,0.0-10.0,12500880,10016855,0.004,0,8504,0.000,17
20201217130933,10.0.0.1,5001,10.0.0.5,39174,3,0.0-10.0,12500880,10015612,0.006,0,8504,0.000,13
20201217130941,10.0.0.1,5001,10.0.0.6,47635,4,0.0-10.0,12500880,10014911,0.010,0,8504,0.000,12
20201217130949,10.0.0.1,5001,10.0.0.7,47033,5,0.0-10.0,12500880,10024936,0.010,0,8504,0.000,21
20201217130957,10.0.0.1,5001,10.0.0.8,45020,3,0.0-10.0,12500880,10017118,0.005,0,8504,0.000,11
20201217131005,10.0.0.1,5001,10.0.0.9,47957,4,0.0-10.0,12500880,10010096,0.001,0,8504,0.000,9
20201217131013,10.0.0.1,5001,10.0.0.10,44406,5,0.0-10.0,12500880,10007811,0.009,0,8504,0.000,2
20201217131021,10.0.0.1,5001,10.0.0.11,60127,3,0.0-10.0,12500880,10015058,0.019,0,8504,0.000,14
20201217131029,10.0.0.1,5001,10.0.0.12,39750,4,0.0-10.0,12500880,10006687,0.003,0,8504,0.000,7
20201217131037,10.0.0.1,5001,10.0.0.13,47054,5,0.0-10.0,12500880,10006962,0.012,0,8504,0.000,6
20201217131045,10.0.0.1,5001,10.0.0.14,33709,3,0.0-10.0,12500880,10008899,0.009,0,8504,0.000,11
20201217131053,10.0.0.1,5001,10.0.0.15,40908,4,0.0-10.0,12500880,10016280,0.007,0,8504,0.000,13
20201217131101,10.0.0.1,5001,10.0.0.16,45081,5,0.0-10.0,12500880,10013509,0.003,0,8504,0.000,17
20201217131109,10.0.0.1,5001,10.0.0.17,54697,3,0.0-10.0,12500880,10011421,0.006,0,8504,0.000,5
20201217131117,10.0.0.1,5001,10.0.0.18,53551,4,0.0-10.0,12500880,10005213,0.015,0,8504,0.000,3
